account_id,campaign_id,campaign_name,adgroup_id,adgroup_name,ad_id,keyword_id,keyword,action,previous_keyword_status,granularity,is_skipped,target_cpa,target_roas,error_message,execution_time,created_by,rule_id,rule,priority,start_date,end_date,rule_time_span,days_excluded,bid_adjustment,decision_value,clicks,conversions,cost,cpc_bid,revenue,roi,rpc,impressions,previous_adgroup_target_cpa,previous_adgroup_target_roas,previous_campaign_target_cpa,previous_campaign_target_roas,campaign_bidding_strategy_type
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:19.828Z,Demo Codefuel,436,clicks>30&&roi<0.95,33,21/11/2022,03/12/2022,14,1,0.57,1.33,31,21,18.99,21.8,15.99,0.84,0.52,2156,0.57,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:19.828Z,Demo Codefuel,436,clicks>30&&roi<0.95,33,21/11/2022,03/12/2022,14,1,0.38,1.33,49,27,31.86,1,13.5,0.42,0.28,446,0.37,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:19.828Z,Demo Codefuel,436,clicks>30&&roi<0.95,33,21/11/2022,03/12/2022,14,1,0.62,1.33,31,18,22.35,2,14.72,0.66,0.47,430,0.62,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:19.828Z,Demo Codefuel,436,clicks>30&&roi<0.95,33,21/11/2022,03/12/2022,14,1,0.51,1.33,35,19,21.79,2,12.92,0.59,0.37,168,0.51,0,0,0,END OF LINE
a,b,c,d,e,0,f,,Paused,,adgroup,FALSE,FALSE,FALSE,,2022-12-04T10:12:20.127Z,Demo Codefuel,505,clicks>30&&roi<0.42&&rpc<0.2,41,21/11/2022,03/12/2022,14,1,,,69,41,41.33,1.5,13.42,0.32,0.19,1612,0.01,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.127Z,Demo Codefuel,436,clicks>30&&roi<0.95,33,21/11/2022,03/12/2022,14,1,0.25,1.33,69,41,41.33,1.5,13.42,0.32,0.19,1612,0.01,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.127Z,Demo Codefuel,436,clicks>30&&roi<0.95,33,21/11/2022,03/12/2022,14,1,0.29,1.33,39,29,13.98,2.4,11.26,0.81,0.29,940,0.31,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:20.392Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.25,1.33,11,5,3.56,1.5,1.66,0.47,0.15,212,0.25,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.392Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.57,1.33,21,10,10.59,4.5,7.55,0.71,0.36,127,0.5,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.392Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.35,1.33,22,14,11.51,6,6.49,0.56,0.3,224,0.36,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.392Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.29,1.33,30,17,14.35,2.5,6.43,0.45,0.21,138,0.18,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.392Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.32,1.33,23,16,13.77,3.2,6.95,0.5,0.3,507,0.01,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.392Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.48,1.33,29,8,13.64,4.2,5.13,0.38,0.18,5363,0.37,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.392Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.36,1.33,22,11,12.67,4.5,5.31,0.42,0.24,251,0.35,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:20.685Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.36,1.33,11,6,4.23,3,2.87,0.68,0.26,326,0.56,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.685Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.29,1.33,27,19,15.48,5.1,7.34,0.47,0.27,1614,0.24,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.685Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.19,1.33,23,17,8.32,7.2,4.18,0.5,0.18,228,0.17,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.685Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.4,1.33,21,10,11.44,3,5.26,0.46,0.25,181,0.42,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.685Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.52,1.33,21,15,12.07,6,10.35,0.86,0.49,229,0.52,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.685Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.65,1.33,22,12,13.47,3.6,10.46,0.78,0.48,162,0.68,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.685Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.41,1.33,22,15,13.06,3.6,8.08,0.62,0.37,556,0.41,0,0,0,END OF LINE
a,b,c,d,e,0,f,,Paused,,adgroup,FALSE,FALSE,FALSE,,2022-12-04T10:12:20.953Z,Demo Codefuel,506,clicks>20&&roi<0.31&&rpc<0.2,42,21/11/2022,03/12/2022,14,1,,,30,15,20.36,2,3.92,0.19,0.13,141,0.21,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:20.953Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.2,1.33,30,15,20.36,2,3.92,0.19,0.13,141,0.21,0,0,0,END OF LINE
a,b,c,d,e,0,f,,Paused,,adgroup,FALSE,FALSE,FALSE,,2022-12-04T10:12:21.218Z,Demo Codefuel,506,clicks>20&&roi<0.31&&rpc<0.2,42,21/11/2022,03/12/2022,14,1,,,24,13,15.3,2.4,3.5,0.23,0.15,141,0.22,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:21.218Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.2,1.33,24,13,15.3,2.4,3.5,0.23,0.15,141,0.22,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:21.218Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.28,1.33,23,17,12.02,3.5,6.29,0.52,0.27,1313,0.26,0,0,0,END OF LINE
a,b,c,d,e,0,f,,Paused,,adgroup,FALSE,FALSE,FALSE,,2022-12-04T10:12:21.490Z,Demo Codefuel,506,clicks>20&&roi<0.31&&rpc<0.2,42,21/11/2022,03/12/2022,14,1,,,22,13,15.07,2.5,2.9,0.19,0.13,132,0.2,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:21.490Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.17,1.33,22,13,15.07,2.5,2.9,0.19,0.13,132,0.2,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:21.490Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.32,1.33,21,14,11.42,6.6,5.86,0.51,0.28,880,0.32,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:21.490Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.46,1.33,26,13,12.86,3.9,7.93,0.62,0.31,390,0.42,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:21.490Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.61,1.33,26,14,16.98,8.1,11.34,0.67,0.44,400,0.74,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:21.490Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.29,1.33,25,16,12.52,2,6.01,0.48,0.24,107,0.32,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:21.769Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.16,1.33,11,5,4.26,2.4,1.07,0.25,0.1,802,0.16,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:21.769Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.25,1.33,22,17,10.03,8,5.54,0.55,0.25,215,0.25,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:22.090Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.16,1.33,12,10,3.46,3.2,2.13,0.62,0.18,29,0.16,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.090Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.35,1.33,29,22,15.54,4,10.41,0.67,0.36,116,0.35,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.090Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.23,1.33,25,21,11.23,3,6.36,0.57,0.25,980,0.23,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.090Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.31,1.33,25,19,12.81,3.5,7.74,0.6,0.31,117,0.31,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.090Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.4,1.33,22,17,12.48,6,9.09,0.73,0.41,163,0.43,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.090Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.45,1.33,26,15,14.8,4,8.94,0.6,0.34,1065,0.38,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:22.368Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.22,1.33,11,8,5.51,1.5,2.35,0.43,0.21,110,0.21,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.368Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.28,1.33,22,16,12.55,2,5.97,0.48,0.27,106,0.3,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.368Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.26,1.33,25,14,11.48,2.4,4.78,0.42,0.19,1030,0.27,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.368Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.38,1.33,23,21,15.51,1.2,10.47,0.68,0.46,56,0.61,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.368Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.29,1.33,29,15,12.99,0.8,5.86,0.45,0.2,443,0.27,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.368Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.87,1.33,21,10,14.23,9.6,11.64,0.82,0.55,190,0.7,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:22.368Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.46,1.33,21,14,10.36,7.2,8.6,0.83,0.41,7228,0.46,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:22.619Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.22,1.33,14,10,6.03,4.8,2.89,0.48,0.21,102,0.7,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:23.032Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.27,1.33,10,6,4.66,2,2.15,0.46,0.22,72,0.44,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:23.330Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.27,1.33,12,10,5.1,3.2,3.57,0.7,0.3,411,0.26,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:23.330Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.29,1.33,27,15,14.44,3,5.84,0.4,0.22,241,0.26,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:23.330Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.29,1.33,23,13,12.28,2.1,5.1,0.42,0.22,305,0.29,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:23.330Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.62,1.33,21,9,13.9,2,7.47,0.54,0.36,80,0.01,0,0,0,END OF LINE
a,b,c,d,e,0,f,,Paused,,adgroup,FALSE,FALSE,FALSE,,2022-12-04T10:12:23.580Z,Demo Codefuel,506,clicks>20&&roi<0.31&&rpc<0.2,42,21/11/2022,03/12/2022,14,1,,,30,8,13.83,1.5,4.18,0.3,0.14,305,0.42,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:23.580Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.39,1.33,30,8,13.83,1.5,4.18,0.3,0.14,305,0.42,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:23.580Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.23,1.33,21,17,8.62,1.6,5.34,0.62,0.25,334,0.33,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:23.580Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.26,1.33,21,16,8.63,9.6,5.54,0.64,0.26,99,0.29,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:23.989Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.33,1.33,11,6,5.38,4,2.64,0.49,0.24,61,0.33,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:23.989Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.26,1.33,23,16,12.01,2,5.57,0.46,0.24,130,0.28,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:24.265Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.23,1.33,10,8,4.36,4.8,2.38,0.55,0.24,109,0.23,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.265Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.48,1.33,23,18,16.05,13.2,11.43,0.71,0.5,129,0.44,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.265Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.36,1.33,27,16,14.71,4.5,7.71,0.52,0.29,227,0.32,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.265Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.35,1.33,21,12,10.51,4,5.48,0.52,0.26,160,0.4,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.265Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.45,1.33,22,10,14.5,2,5.97,0.41,0.27,181,0.48,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.265Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.52,1.33,27,22,18.5,9.6,15.14,0.82,0.56,728,0.41,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.265Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.51,1.33,21,14,11.24,3.6,9.56,0.85,0.46,285,0.51,0,0,0,END OF LINE
a,b,c,d,e,0,f,,Paused,,adgroup,FALSE,FALSE,FALSE,,2022-12-04T10:12:24.523Z,Demo Codefuel,506,clicks>20&&roi<0.31&&rpc<0.2,42,21/11/2022,03/12/2022,14,1,,,26,17,15.53,3,4.29,0.28,0.17,167,0.19,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.523Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.19,1.33,26,17,15.53,3,4.29,0.28,0.17,167,0.19,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.523Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.55,1.33,21,7,18.93,1.5,5.08,0.27,0.24,199,0.32,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.523Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.58,1.33,22,10,12.35,3,7.7,0.62,0.35,285,0.58,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.523Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.46,1.33,26,14,13.97,9.6,8.48,0.61,0.33,659,0.46,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.523Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.25,1.33,21,17,8.14,3.2,5.54,0.68,0.26,1310,0.28,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.523Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.26,1.33,21,8,7.75,1.5,2.78,0.36,0.13,161,0.3,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.523Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.23,1.33,27,16,14.56,3.5,4.95,0.34,0.18,248,0.21,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.523Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.38,1.33,26,19,14.18,7.2,9.64,0.68,0.37,286,0.4,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:24.778Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.21,1.33,14,13,7.85,1.5,3.68,0.47,0.26,99,0.24,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.778Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.33,1.33,26,20,10.65,2.4,8.73,0.82,0.34,53,0.35,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.778Z,Demo Codefuel,437,clicks>20&&roi<0.9,34,21/11/2022,03/12/2022,14,1,0.47,1.33,27,15,14.41,1,9.47,0.66,0.35,215,0.5,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.778Z,Demo Codefuel,438,clicks>14&&roi<0.84,35,21/11/2022,03/12/2022,14,1,0.14,1.33,18,15,4.18,9.6,2.71,0.65,0.15,158,0.14,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.778Z,Demo Codefuel,438,clicks>14&&roi<0.84,35,21/11/2022,03/12/2022,14,1,0.32,1.33,16,12,7.35,4,5.15,0.7,0.32,146,0.32,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.778Z,Demo Codefuel,438,clicks>14&&roi<0.84,35,21/11/2022,03/12/2022,14,1,0.38,1.33,15,7,4.57,6,3.49,0.76,0.23,130,0.35,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.778Z,Demo Codefuel,438,clicks>14&&roi<0.84,35,21/11/2022,03/12/2022,14,1,0.46,1.33,15,8,8.31,9.6,4.91,0.59,0.33,327,0.7,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:24.778Z,Demo Codefuel,438,clicks>14&&roi<0.84,35,21/11/2022,03/12/2022,14,1,0.42,1.33,15,8,6.64,5.5,4.5,0.68,0.3,159,0.35,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:25.070Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.39,1.33,13,9,6.58,3,4.68,0.71,0.36,77,0.7,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:25.070Z,Demo Codefuel,438,clicks>14&&roi<0.84,35,21/11/2022,03/12/2022,14,1,0.4,1.33,15,9,8.04,6,4.76,0.59,0.32,199,0.44,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,FALSE,TRUE,FALSE,,2022-12-04T10:12:25.399Z,Demo Codefuel,530,clicks>9&&roi<0.72,28,28/11/2022,03/12/2022,7,1,0.23,1.33,12,6,4.4,2.4,1.83,0.42,0.15,73,0.23,0,0,0,END OF LINE
a,b,c,d,e,0,f,,change_target_cpa,,adgroup,TRUE,TRUE,FALSE,,2022-12-04T10:12:25.399Z,Demo Codefuel,438,clicks>14&&roi<0.84,35,21/11/2022,03/12/2022,14,1,0.55,1.33,15,10,10.34,7.04,7.31,0.71,0.49,90,0.57,0,0,0,END OF LINE
